listing,price_in_usd,vendor,origin,destination,drug detail,synthetic_c,type of product,description,num_feedback,average_ rating
#10 Up to 56 grams per order can be packed, and shipping for bulk orders will be listed separately.


California420Service aka Cali420Service aka CA420Service


Thanks for your interest in California420Service, your reliable Cali 420 Service!

Please read carefully as your clear understanding is mandatory!
We say that because we do not ship to beginners internationally!
We must be able to respond appropriately to international shipping customers
should shipping issues arise and only through great communication we can achieve.

have you ever received cannabis via international mail? if so, how many times?

what was the biggest amount of cannabis you have received via mail?

we never require signatures from my buyers but did you know that if you are not present at the time of
shipment arrival, the local post office worker will bring the shipment back to the local post office and
then have you come into the post office for you to claim it? you must then bring your id and sign for that.
now inexperienced buyer will easily get discouraged and just blame the sender. the experienced buyer
will first of all will monitor the tracking information diligently and safely and be present at the time
of actual delivery to receive the shipment.if by any chance the buyer still missed the mail, the experienced
buyer will go to local post office and just claim it because it was never supposed to be contraband
anyways in his mind. Are you this person? if you are then lets talk HEALTHY BUSINESS!


***********************************************************************************************************",0,0

White Rhino 5g,99.88,PieniPilviPuoti ,finland,finland,cannabis,,other,"Eritt?in korkealaatuista kukintoa



Description



White Rhino is a cannabis strain that is widely recognised within the medical marijuana community for its therapeutic qualities. It is a three-way hybrid strain bred from Afghan, Brazilian and South Indian strains.



White Rhino is 80% indica and has very high THC potential.

Reference was made above to its very high THC production which has been measured at 20.19% with CBD of 0.11% and CBN of 0.05%. White Rhino offers a very sweet, fruity flavour to the vaper/smoker with the effect being intense, narcotic and long-lasting. Unsurprisingly it is beneficial therapeutically to combat insomnia.





Characteristics

Breeder/Brand Greenhouse Seed Co.

Genetics Afghan x Brazilian x South Indian.

Variety Mostly Indica

Flowering Type Photoperiod

Sex Feminised

THC Content 20.19%

CBD Content 0.11%

Medical Conditions Insomnia

Medicinal Properties Yes

Taste / Flavour Fruity, Sweet

Effect Long-lasting, Relaxing, Sedative

Awards 2nd prize Bio HTCC 1996; 2nd prize Champions Cup 2005.
",3,1

THC Ejuice.. Strongest juice on the planet!!!,100,CheebaChews ,US,worldwide,cannabis,,eliquid,This juice Ejuice is concentrate and although it can be vaped straight we recommend diluting it at a 1:1 ratio with any juice flavour of your choice.. ,0,1

THC Ejuice.. Strongest juice on the planet!!!,100,CheebaChews ,US,worldwide,cannabis,,eliquid,This juice Ejuice is concentrate and although it can be vaped straight we recommend diluting it at a 1:1 ratio with any juice flavour of your choice.. ,0,0

10 Top Quality Dank PenVape CARTRIDGES Mix Flavor,100,drugcenter ,US,worldwide,cannabis,,cartridge,"NEW NEW NEW!!! DANK VAPE FLAVORS HERE?..Mai Tai, Cherry Pie, GSC, Lemon Berry, Green Crack, ChemDog. Mars OG, Hardcore OG, Banana OG, Gelato, Orange Chai. Blackberry Kush, Ancient OG, Lemon Head, Rose Gold. Pineapple Express, LA Confidential, Mojito, Blue Dream. Purple Punch, Dole Whip, Jet Fuel, Mimosa, Durban Poison. Hello Sir/Madame, You welcome to our loyal shop for the best products at take away prices,Samples are available for all buyers We do offer overnight deliveries this offer are for buyers in USA only We are legit and we attain only to serious buyers no scam here please If your interested in any of our offers please message for fast communication and fast shipping service overnight before placing your order

Wickr ID:........drug247
",0,0

10 Top Quality Dank PenVape CARTRIDGES Mix Flavor,100,drugcenter ,US,worldwide,cannabis,,cartridge,"NEW NEW NEW!!! DANK VAPE FLAVORS HERE?..Mai Tai, Cherry Pie, GSC, Lemon Berry, Green Crack, ChemDog. Mars OG, Hardcore OG, Banana OG, Gelato, Orange Chai. Blackberry Kush, Ancient OG, Lemon Head, Rose Gold. Pineapple Express, LA Confidential, Mojito, Blue Dream. Purple Punch, Dole Whip, Jet Fuel, Mimosa, Durban Poison. Hello Sir/Madame, You welcome to our loyal shop for the best products at take away prices,Samples are available for all buyers We do offer overnight deliveries this offer are for buyers in USA only We are legit and we attain only to serious buyers no scam here please If your interested in any of our offers please message for fast communication and fast shipping service overnight before placing your order

Wickr ID:........drug247",0,0

10 Top Quality Dank PenVape CARTRIDGES Mix Flavor,100,drugcenter ,US,worldwide,cannabis,,cartridge,"NEW NEW NEW!!! DANK VAPE FLAVORS HERE?..Mai Tai, Cherry Pie, GSC, Lemon Berry, Green Crack, ChemDog. Mars OG, Hardcore OG, Banana OG, Gelato, Orange Chai. Blackberry Kush, Ancient OG, Lemon Head, Rose Gold. Pineapple Express, LA Confidential, Mojito, Blue Dream. Purple Punch, Dole Whip, Jet Fuel, Mimosa, Durban Poison. Hello Sir/Madame, You welcome to our loyal shop for the best products at take away prices,Samples are available for all buyers We do offer overnight deliveries this offer are for buyers in USA only We are legit and we attain only to serious buyers no scam here please If your interested in any of our offers please message for fast communication and fast shipping service overnight before placing your order
